2020-02-21,72.110001,72.110001,71.669998,72.110001,72.110001,0
2020-02-24,71.870003,72.355003,71.766998,71.886803,71.886803,0
2020-02-25,72.046700,72.294998,71.593002,72.046700,72.046700,0
2020-02-26,71.870003,72.137497,71.525597,71.870003,71.870003,0
2020-02-27,71.663399,71.952499,71.535004,71.663399,71.663399,0
2020-02-28,71.930000,72.815002,71.627502,71.930000,71.930000,0
2020-03-02,72.528999,73.387497,71.952499,72.150002,72.150002,0
2020-03-03,72.423500,73.599998,72.342499,72.824997,72.824997,0
2020-03-04,73.342003,74.037498,72.894997,73.342003,73.342003,0
2020-03-05,74.042503,74.080002,73.050003,74.042503,74.042503,0
2020-03-06,73.855103,74.440002,73.496498,73.855103,73.855103,0
2020-03-09,73.995300,75.062500,73.862503,73.995300,73.995300,0
2020-03-10,75.144997,75.144997,73.735497,74.405998,74.405998,0
2020-03-11,74.205002,74.404999,73.404503,74.205002,74.205002,0
2020-03-12,74.760002,75.379997,73.994499,74.760002,74.760002,0
2020-03-13,74.436096,75.434998,73.699501,75.300003,75.300003,0
2020-03-16,73.830002,75.122498,73.757500,73.903999,73.903999,0
2020-03-17,75.154999,75.154999,73.580002,75.154999,75.154999,0
2020-03-18,74.012398,74.989502,73.705002,74.012398,74.012398,0
2020-03-19,74.982002,75.571999,74.411003,74.982002,74.982002,0
2020-03-20,76.120003,76.230003,74.154999,75.159698,75.159698,0
2020-03-23,75.388496,77.754997,75.275002,75.622101,75.622101,0
2020-03-24,76.505997,77.750000,75.012497,76.505997,76.505997,0
2020-03-25,77.260002,77.474998,75.849998,77.260002,77.260002,0
2020-03-26,77.095001,77.095001,74.769501,75.845497,75.845497,0
2020-03-27,74.725601,76.250000,73.989998,74.725601,74.725601,0
2020-03-30,75.464996,76.379997,74.989998,75.464996,75.464996,0
2020-03-31,75.400101,76.482498,75.134499,75.400002,75.400002,0
2020-04-01,76.110001,77.377602,75.324997,75.324997,75.324997,0
2020-04-02,76.585503,77.570000,76.010002,77.570000,77.570000,0
2020-04-03,77.139999,77.504997,75.750000,77.139999,77.139999,0
2020-04-06,76.230003,77.379997,75.904503,76.230003,76.230003,0
2020-04-07,75.964897,77.114998,75.251999,75.964897,75.964897,0
2020-04-08,76.660004,77.199997,75.572502,76.660004,76.660004,0
2020-04-09,75.959000,77.199997,75.747498,75.959000,75.959000,0
2020-04-10,76.650002,76.680000,75.807503,76.650002,76.650002,0
2020-04-13,76.166496,76.952499,75.992500,76.166496,76.166496,0
2020-04-14,76.910004,76.962502,75.939499,76.910004,76.910004,0
2020-04-15,75.931000,76.709503,75.921303,75.931000,75.931000,0
2020-04-16,76.500099,77.510002,76.472000,77.212502,77.212502,0
2020-04-17,76.858902,77.570000,76.247002,77.570000,77.570000,0
2020-04-20,76.559998,77.315002,76.311302,76.559998,76.559998,0
2020-04-21,76.592400,77.614998,76.496300,77.209999,77.209999,0
2020-04-22,77.684998,77.684998,76.384499,76.969398,76.969398,0
2020-04-23,76.995003,76.995003,75.672501,76.400002,76.400002,0
2020-04-24,76.422501,76.800003,75.839996,76.422501,76.422501,0
2020-04-27,76.271500,76.785004,75.887497,76.271500,76.271500,0
2020-04-28,76.654999,76.654999,75.790398,76.186302,76.186302,0
2020-04-29,76.464996,76.464996,75.412003,76.464996,76.464996,0
2020-04-30,75.610001,75.750000,74.805000,75.258499,75.258499,0
2020-05-01,75.720001,76.144997,75.072998,75.720001,75.720001,0
2020-05-04,75.591003,75.805000,75.352501,75.600502,75.600502,0
2020-05-05,75.629997,76.115799,75.379997,75.849998,75.849998,0
2020-05-06,76.169998,76.169998,75.590302,76.169998,76.169998,0
2020-05-07,76.550003,76.550003,75.709503,76.151299,76.151299,0
2020-05-08,76.080002,76.080002,75.260002,76.080002,76.080002,0
2020-05-11,75.525002,76.260002,75.039497,75.525002,75.525002,0
2020-05-12,75.927597,76.309998,75.041298,76.309998,76.309998,0
2020-05-13,75.368500,75.680000,75.043999,75.680000,75.680000,0
2020-05-14,75.427200,75.730003,75.341003,75.426201,75.426201,0
2020-05-15,75.485001,76.185501,75.319298,75.485001,75.485001,0
2020-05-18,75.820000,76.092003,75.612396,75.820000,75.820000,0
2020-05-19,75.599998,76.040001,75.527496,75.600098,75.600098,0
2020-05-20,75.699997,76.000000,75.462997,76.000000,76.000000,0
2020-05-21,75.779999,75.919998,75.416000,75.779999,75.779999,0
2020-05-22,75.625000,76.209503,75.610001,75.625000,75.625000,0
2020-05-25,75.985001,76.129501,75.757500,75.985001,75.985001,0
2020-05-26,75.873596,76.110001,75.404999,76.110001,76.110001,0
2020-05-27,75.489502,76.000000,75.381302,75.820000,75.820000,0
2020-05-28,75.885696,76.129997,75.634499,76.129997,76.129997,0
2020-05-29,75.959999,75.959999,75.426300,75.959999,75.959999,0
2020-06-01,75.513199,75.769997,75.235497,75.513199,75.513199,0
2020-06-02,75.730003,75.730003,74.982803,75.730003,75.730003,0
2020-06-03,75.275002,75.684998,74.914398,75.065804,75.065804,0
2020-06-04,75.327698,75.635002,75.281898,75.544998,75.544998,0
2020-06-05,75.483200,75.792503,75.309402,75.490898,75.490898,0
2020-06-08,75.517700,75.739998,75.388802,75.517700,75.517700,0
2020-06-09,75.399803,75.691002,75.391899,75.625000,75.625000,0
2020-06-10,75.509697,75.779900,75.376900,75.509804,75.509804,0
2020-06-11,75.875000,76.196999,75.500000,75.875000,75.875000,0
2020-06-12,76.389999,76.389999,75.767502,76.389999,76.389999,0
2020-06-15,75.956902,76.220001,75.894997,75.956802,75.956802,0
2020-06-16,76.097504,76.283798,75.745003,75.977997,75.977997,0
2020-06-17,76.403702,76.654999,76.094498,76.654999,76.654999,0
2020-06-18,76.289803,76.550003,76.001503,76.550003,76.550003,0
2020-06-19,76.483101,76.635002,76.105499,76.400398,76.400398,0
2020-06-22,76.257301,76.453499,75.738503,76.252098,76.252098,0
2020-06-23,76.000000,76.119797,75.472000,75.789803,75.789803,0
2020-06-24,75.839996,75.839996,75.466003,75.607803,75.607803,0
2020-06-25,75.970001,75.970001,75.519798,75.970001,75.970001,0
2020-06-26,75.542000,75.745003,75.430496,75.539803,75.539803,0
2020-06-29,75.619797,75.641800,75.431900,75.619797,75.619797,0
2020-06-30,75.518799,75.699997,75.388496,75.699997,75.699997,0
2020-07-01,75.556999,75.750000,75.474998,75.750000,75.750000,0
2020-07-02,75.677498,75.677498,74.607498,75.454903,75.454903,0
2020-07-03,74.875000,74.989998,74.544502,74.721001,74.721001,0
2020-07-06,74.679298,74.807999,74.430298,74.679298,74.679298,0
2020-07-07,74.607498,74.962997,74.540298,74.607597,74.607597,0
2020-07-08,75.125000,75.125000,74.812500,75.125000,75.125000,0
2020-07-09,74.920998,75.156700,74.847801,74.939903,74.939903,0
2020-07-10,75.339996,75.355003,75.056702,75.339996,75.339996,0
2020-07-13,75.194298,75.434998,75.070503,75.158501,75.158501,0
2020-07-14,75.449997,75.510498,75.211800,75.449997,75.449997,0
2020-07-15,75.574997,75.574997,75.043297,75.574997,75.574997,0
2020-07-16,75.124901,75.349998,75.085999,75.124901,75.124901,0
2020-07-17,75.419998,75.419998,74.916000,75.174500,75.174500,0
2020-07-20,74.897400,75.150002,74.747002,74.897301,74.897301,0
2020-07-21,74.989998,74.994003,74.507401,74.989998,74.989998,0
2020-07-22,74.769997,74.833099,74.464600,74.769997,74.769997,0
2020-07-23,74.820000,74.925598,74.572304,74.820000,74.820000,0
2020-07-24,75.044998,75.099998,74.684700,74.807297,74.807297,0
